id,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfccs_mean_0,mfccs_mean_1,mfccs_mean_2,mfccs_mean_3,mfccs_mean_4,mfccs_mean_5,mfccs_mean_6,mfccs_mean_7,mfccs_mean_8,mfccs_mean_9,mfccs_mean_10,mfccs_mean_11,mfccs_mean_12,mfccs_std_0,mfccs_std_1,mfccs_std_2,mfccs_std_3,mfccs_std_4,mfccs_std_5,mfccs_std_6,mfccs_std_7,mfccs_std_8,mfccs_std_9,mfccs_std_10,mfccs_std_11,mfccs_std_12,cent_mean,cent_std,cent_skew,contrast_mean_0,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,contrast_std_0,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,rolloff_mean,rolloff_std,rolloff_skew,zrate_mean,zrate_std,zrate_skew,tempo
1544,0.13591209740000001,0.146442958,0.1151870733,0.07698441019999999,0.10298498810000001,0.15100789679999999,0.3694606779,0.488674502,0.45789934390000003,0.2557404925,0.1618015147,0.15985133140000002,0.13618784150000002,0.1646902406,0.1222464494,0.0935618377,0.10131679910000001,0.1134504709,0.10886650880000001,0.1656397473,0.16107245,0.1028828105,0.1294976915,0.1423932565,-307.285819583,111.6423249045,26.7058917512,19.590310292999998,5.210426174599999,-3.6896579901999997,-4.1418293498,6.644481810499999,4.7097898460000005,2.2328277815,-1.1200713575,5.6021849387,6.9903797463,49.303237126899994,21.254409209000002,18.907716709200002,15.7108889854,15.500147166400001,12.1967543529,10.5163528981,11.7900750005,11.9547612422,12.7133289726,11.279367913800002,11.153449381300002,9.19919129,2117.5746576872,1115.4842941807,1.328066439,23.6852451632,18.7163975497,23.7823593237,23.145829585300003,18.7785040981,17.6564707323,30.4171660503,6.2387484316999995,5.3917861254999995,4.7145006480000005,4.9451744064,3.4866959699,2.8112514326999998,2.0858940594,4512.6116017439,2340.8830392892,2340.8830392892,0.0398946945,0.0301520169,0.7346345331,92.28515625
1545,0.2808506142,0.21378434710000002,0.10923668630000001,0.13333242050000002,0.2128908031,0.2763912306,0.2919723854,0.26869629780000004,0.2893012716,0.26842541129999997,0.2562019331,0.2530087337,0.1511528019,0.13267075150000002,0.0769420759,0.0876185493,0.1296390295,0.2234030357,0.1823919296,0.1295784916,0.17814575559999998,0.1574933182,0.166738744,0.1612088354,-209.9835678722,81.43074639439999,18.5583037019,18.4663494453,17.4311386179,18.116049595499998,0.7018954943000001,9.0374210232,5.9159256194,12.5909804403,1.1444711452,5.499413071799999,-1.4261892957,21.9413350415,17.6602013612,13.2958975687,10.2562619009,11.970520108099999,13.069249753,9.494069336399999,8.6705181379,8.1879234119,9.6838869124,10.513746576900001,7.4207687034,8.121977639199999,3026.3693233769,1168.017604672,0.6363973399,25.000730973000003,18.9380570713,21.772231186,22.562632034099998,22.9798044665,19.6850788375,35.369490072800005,5.7888095327,4.7062805193,4.9179023128,3.9794982862,4.5144331191000004,3.1129799962,3.0163197532,6522.343893612099,2017.2275535242002,2017.2275535242002,0.08490399650000001,0.0321717158,0.9825053009999999,99.3840144231
1546,0.1588670496,0.11779494509999999,0.1831072755,0.2736717668,0.4101477548,0.4310597819,0.4093443844,0.3153219777,0.2506102605,0.1866278652,0.0957450594,0.0885732538,0.09858157630000002,0.09295442529999999,0.11049008449999999,0.12658371300000001,0.10130871039999999,0.1253270051,0.0881821021,0.1025014142,0.0674879041,0.0798673464,0.0721526097,0.09902583949999999,-284.55349929669995,57.620401166,26.6491557475,32.759787430100005,2.9504423151999997,15.668115421800001,11.5091094298,22.647486306799998,9.704178195199999,12.8985917616,2.5926381079,4.2524437597,3.3579594081,43.589010951300004,23.4884205552,21.8045226907,16.2904114929,12.6705381713,10.922937541900001,10.393345829600001,8.608497699099999,8.7131746518,9.277614182,8.1917418451,6.6186523573,8.2090199687,3211.2924632677,1126.1515053064,0.2047134983,27.222192100000004,19.629693117000002,23.6785476057,23.1700538431,20.9866043125,20.976290884,36.3549311593,5.0550996398,4.1953818843,4.2164560406,3.7137464601,3.3715441244999997,3.0439623988999998,3.2062299218,6708.464990385601,1709.4662195823998,1709.4662195823998,0.0811680655,0.0619056096,1.8906734928,95.703125
1547,0.1911192868,0.30299592010000004,0.3136030254,0.26289934940000004,0.2144603209,0.177298927,0.16733581390000002,0.178692821,0.3007759264,0.385768541,0.29079515629999997,0.1600217572,0.0840015309,0.142531632,0.20974840420000002,0.149151779,0.0987645041,0.10422033060000001,0.1109032442,0.0944118752,0.1595779519,0.1768891818,0.1336733416,0.0855923079,-251.56965962689998,89.5402110845,3.1381867277999995,24.369371569800002,19.0484157022,15.4601221825,-2.680955843,13.4121551525,2.9383417907,7.9771948103999994,-1.2648340340000002,9.1097422627,0.6872674618000001,27.8044556681,24.1322648629,18.0850904327,12.719554323199999,11.1885181053,11.001228973699998,11.7743843141,8.3877507792,8.9185643163,8.4627777008,7.116840151799999,7.9075204663,6.6313189849,2638.4881594625,1137.1151460304,1.3117245765999999,21.461113426,17.414154759400002,19.7849818379,19.5230194242,20.5531203875,19.107437186400002,34.9663759313,5.9705711071000005,4.2191475899,4.9121977811,3.1587520585,2.8441787629000004,3.0199819345,3.3273175142,5578.6607110464,2057.0557043614003,2057.0557043614003,0.0731499734,0.0430640463,0.5643651303,184.5703125
1548,0.2127413868,0.2745323487,0.2814673571,0.2528635384,0.2807280151,0.3571612655,0.2754097999,0.09697459619999999,0.1501187398,0.2353019643,0.1417312372,0.1094862283,0.1440225912,0.15229277759999998,0.2570989431,0.18174396269999998,0.1650133492,0.2509801917,0.19718250899999998,0.1317753242,0.08119102190000001,0.10400544269999999,0.0828761941,0.1442031698,-377.7904688686,113.2595237669,46.6079540341,42.4308773892,24.9190595764,25.694121595100004,20.110827532200002,11.5091547007,4.1064903102,-0.5429354829999999,-2.5588269142,2.0474434265,4.4604644556,68.94972022520001,32.6320004242,29.5248910621,23.2417387993,17.4828427221,11.7042775648,15.209333841800001,8.607464029099999,10.8231867569,15.2299882836,12.1443974322,8.3207373535,12.0938500436,1304.1611586331,1091.1529220689,1.0539587940000001,31.5168086348,23.95401567,26.6436705336,22.007927291999998,22.2896748881,21.8009377105,37.1750847805,5.4208369156,4.7636413935,6.1185222470000005,5.2997825211,5.53490507,4.8066955989,5.588985191799999,2645.8728896575,2430.7590136472,2430.7590136472,0.024960796400000002,0.0422225949,3.9793103182,151.9990808824
1549,0.1221867942,0.1506658148,0.2134274478,0.3683611061,0.4183466083,0.3352660959,0.1693835005,0.2172555573,0.2578257855,0.2147241917,0.08412319310000001,0.11710287109999999,0.1565378325,0.1703976115,0.2059943053,0.1689154238,0.18995568100000002,0.21536623929999998,0.1736924802,0.1294570642,0.0961287752,0.09444929449999999,0.0508309971,0.0990248615,-239.57877478740002,149.6687845475,28.717871275700002,35.5049728461,10.819413152000001,6.6258032728,9.1164843022,16.996739753499998,6.3199366434,5.9541921246000005,1.3936075425,1.9339396838999998,3.6947107770999996,37.7120136895,29.863214723200002,13.761257622999999,8.7803718934,4.9412365806,5.563934427,4.5306938122,4.5509762544,4.3141832951,4.2632800423,4.4673618147,4.1306329901,4.7277211787,1199.7393305412,599.5923292989,0.8163146305,29.2862776363,22.292982848,22.1285973787,20.796712625799998,21.3563736711,21.9679441221,34.8861392305,4.9588939645,4.0933674505,3.5810735684,2.9476759788,2.884988972,2.7276661112,1.9201218472,2459.9017919771,1476.2035647962,1476.2035647962,0.0170981581,0.0085720029,1.2733350383,89.1029094828
1550,0.373721806,0.2950333864,0.2290760051,0.2758264427,0.2518351164,0.2333605725,0.1860467115,0.31710420570000003,0.38652729539999997,0.23423284149999998,0.1034701799,0.2538756944,0.09258803630000001,0.1166363527,0.0686316228,0.1033577234,0.0766079974,0.1242078165,0.0889974064,0.0745594206,0.0924524492,0.0857075027,0.1171570918,0.1014528502,-282.9810116971,100.54173234940001,-0.1782666275,12.1520278887,-11.591107788699999,0.5886022922999999,-13.018351255999999,-9.3536472939,-20.4151463358,-10.934323156500001,-18.7052667997,1.4703217734,-1.0614936624,46.140690640600006,41.5681685086,16.1952452516,12.8364001322,12.5534283327,10.6219095376,7.1611161338,10.3235939737,7.928581984199999,7.493768126,6.8244119119,5.5453539678,8.3741700172,2618.8183286286,1111.4132999698,0.6617043420000001,20.538286421800002,17.6365457221,23.4798070301,23.078577259299998,20.7331734026,18.9352654894,35.8413761347,6.4387522261,4.5550363743,5.3953909886,5.3154891793,4.8082545513,3.9707379556999998,2.2010492163,5232.7572471217,2094.7116085059,2094.7116085059,0.1068174443,0.0710761023,1.9493222503,135.9991776316
1551,0.0880255649,0.18549356079999998,0.24873067850000002,0.2195639518,0.186576272,0.23371916850000002,0.4486988713,0.5140612792,0.3597364855,0.1619450667,0.1331596074,0.0852575039,0.06687517,0.11159767820000001,0.138401151,0.0905824233,0.078506422,0.09341813689999999,0.0969513132,0.1156747918,0.0980344152,0.07551012160000001,0.10009416089999999,0.0694139074,-261.1711993613,114.10973879,-9.3670484176,36.9009258508,7.943989900499999,34.1300186171,1.999074711,21.8644385059,5.9887712388,12.541792125,5.7306980261,10.4875378627,-0.0002963336,47.6100118879,20.2842659586,19.8734355741,15.8985459957,12.3648492449,10.9081712454,13.414134300599999,9.4249990578,7.8611482474,8.0979636899,7.0770155482,8.487480490800001,6.8585597801,2007.5518877719,718.7207755903,0.33509498320000003,26.364823302199998,16.7797812013,18.9271449781,21.007315416300003,19.5848680854,17.9131371944,42.7714938215,6.062219830399999,3.9559300433,4.0180280592,4.6602401835,4.1495626012,3.0256858251999996,8.0200892595,4445.9397826771,1798.0781911018,1798.0781911018,0.0399738072,0.0266875391,1.4076780101,123.046875
1552,0.2049698204,0.1888146319,0.18228543960000002,0.1371775652,0.1307814465,0.16954481850000003,0.1721195419,0.1820611611,0.2312596748,0.45125186159999997,0.4858478876,0.3565957487,0.1327064677,0.147849998,0.11428066619999999,0.07859078139999999,0.0786319402,0.1016394533,0.10161157369999999,0.077934037,0.0754842213,0.1406517451,0.1319269433,0.0827480072,-190.32786042400002,87.13515381209999,-9.799375128200001,45.0187083859,8.6944535668,28.8598690202,7.5242150334,17.0154621103,2.0996028209,16.0967482313,8.7426685669,3.2696242108,2.9141739672000004,30.3063979248,15.1545446269,14.431316357,15.1635750897,8.2645136732,8.4381722213,7.19191313,8.5383702783,7.4244195480999995,7.10457017,6.9129739393,5.1828516265,6.1080162474,2422.7038788144,694.1022700321,1.3581476715,22.9875012651,16.8886392561,18.2433422488,19.0444377692,18.7281405562,19.6999699133,36.612337052,6.0247354393,4.0735383714,4.2082444412,3.8581283493000003,2.8692008772000004,2.4297508299,2.372391785,5043.1917267318,1134.4094536139,1134.4094536139,0.058249584800000004,0.0341807622,0.9643521354000001,161.4990234375
1553,0.3172409628,0.3481643003,0.2806882451,0.1861086811,0.1923620155,0.266244749,0.3525037784,0.3222712281,0.24626366370000002,0.18097879,0.16210478779999998,0.19472050030000002,0.1155316485,0.1802640214,0.11421606470000001,0.0839839965,0.1093769475,0.1219751583,0.13380162310000002,0.11668490279999999,0.11890237640000001,0.10312762800000001,0.1075308316,0.1023742166,-289.7885708974,119.3127291881,29.892505643899998,14.8547272695,-6.0443207804,8.788272615,2.279565308,0.7321692075,-2.3013594154,7.667061671900001,-0.5770432838,2.1017783613,-2.9868720662,60.3073247577,32.3406184467,28.9538139407,18.7380344594,24.4719988218,25.9523675429,16.6018364313,12.7112842407,10.9798475538,10.076839897000001,10.427331739500001,11.333096877300001,11.662503606600001,2018.4317825132,956.0774744663,0.5087384466,24.6246357811,17.1434446098,20.0755062702,20.9543156277,20.1365507232,19.0998470673,35.0644616175,7.2050153492,4.4329626068,4.7550031013,5.1108786825,4.8535879858,3.7644761551,3.4234566888,4431.9954225523,2360.1964035785,2360.1964035785,0.044581740999999994,0.0276941412,1.0801412426,112.3471467391
1554,0.2728224884,0.2559265187,0.1576450321,0.1590271738,0.30148071460000003,0.3375440825,0.3089456116,0.1572611533,0.1163090599,0.0702454489,0.0652763981,0.17674049739999997,0.2651387468,0.2375160458,0.1284037868,0.10417890099999999,0.2164068134,0.26457416710000004,0.21373320469999998,0.1591741594,0.17829112219999999,0.1320184435,0.069590042,0.1870831934,-409.6381050439,109.5593983613,34.7444228694,45.513041108500005,37.3145392428,27.793354103899997,21.4598077154,15.879774461199998,6.9616230987,4.6871705449,9.480650477000001,9.9809932437,2.9149470155,57.61951460109999,25.0322999053,29.312272016399998,17.7293965973,12.4346758321,12.473251790199999,8.6786906745,6.9749085989,8.8981145711,6.762511895399999,13.8311122003,14.541397003499998,7.8156442053,1460.3392316071,1124.1117493358,1.1725384076,25.8884541561,22.136600868899997,23.7202505858,22.481545754499997,21.9825391584,20.5204375566,33.6377727493,7.4564032203999995,5.7591318603,5.6259737403,5.6620555995,5.7578255601,4.6650816217,3.0399065312999998,3323.9965669142,2952.0161854713,2952.0161854713,0.0179784753,0.0178756946,2.3478181231,83.3543346774
1555,0.0350767883,0.1569187242,0.30363019739999997,0.2829904335,0.1620986844,0.07982212940000001,0.1876618471,0.2871228446,0.31818790539999997,0.3770652644,0.3342993714,0.1107866679,0.0704410374,0.09430924460000001,0.1065518646,0.1462007081,0.1728710704,0.1798426627,0.15376170320000002,0.2468572627,0.1822101478,0.1491563077,0.1374871206,0.1279521603,-345.016593372,126.1598394939,40.9740404995,63.004361419700004,17.0379967916,-4.8550125438,4.9699095546,-19.182103136400002,-15.3848140895,-19.5974617998,-17.09489947,-18.8378657998,-20.0954075085,57.585861172399994,44.0191098579,25.1931046443,29.0019541044,12.248738886199998,12.9251880602,10.6598078044,13.1257825156,10.6880159407,10.0796239345,10.557661708300001,10.8603625881,11.6526211506,1139.8204003473,665.1324587194,1.6978001402,27.324656807600004,27.1804356916,35.2735864583,25.1726543377,27.0514864823,24.7354974894,36.222263006300004,7.7286208925999995,4.318075071,4.3402495207,3.3840399841,4.3799500234,5.2125815348,2.8460079515,2223.4365551833,1875.8171311217002,1875.8171311217002,0.0349279823,0.010386786,2.3291140597999997,143.5546875
1556,0.2660807046,0.33640005219999997,0.38738928450000004,0.3770032021,0.3030274509,0.23044725010000003,0.2130350986,0.20260665879999998,0.1745231898,0.1549990792,0.1270835678,0.18854528510000002,0.16413128789999998,0.09895278589999999,0.136930633,0.14006523529999998,0.104001311,0.1084849409,0.1316528623,0.1305521528,0.1356498344,0.1092385208,0.0572922305,0.1435606612,-254.8737721337,84.0142629563,34.7740776917,38.905948306199996,16.242275846800002,18.2370340197,-2.0356005059999998,12.502356557,-4.7833482828,3.0116427339,-0.1408256676,-0.0515601263,-3.9364219219,30.5459637758,23.9778032801,14.2173710489,13.1337168267,12.2408529623,7.5833585139999995,8.0148186221,7.402656236,7.8817916628999996,7.7808634148,7.4623421772,7.869782653400001,5.8436997148000005,2553.7844514799,1140.7673646077,1.1756516893,29.601162767199998,17.3580442676,19.939731058099998,17.4750390352,16.5262381519,16.360503637,33.4575339287,5.5511253448,5.0492810811,4.6665146467000005,3.4547872849,2.5268362623,1.9003053909999998,1.9287261350999998,5703.809954286,2010.5417071320999,2010.5417071320999,0.0399604538,0.0203780725,2.7600981358,99.3840144231
1557,0.23524307579999998,0.2166104271,0.1774579028,0.1591607349,0.2570018702,0.38185903229999996,0.3236523436,0.2377371171,0.2343293299,0.2975651017,0.2891631492,0.2297923874,0.1104493022,0.13985448050000002,0.1159516509,0.085151208,0.1038835483,0.1288951471,0.1153105902,0.15494947650000002,0.1397725067,0.1326017806,0.1494890586,0.1061790717,-195.93980887770002,101.1906275155,-13.2358577593,18.1055396298,9.0651195936,6.1961379998,11.2100313059,14.3188082497,-9.1966463375,14.7190674385,1.0165758837999999,2.8943325338,0.22121928030000002,23.1294221531,14.562822640999999,13.847759760999999,9.3229915169,11.0070039521,12.612933855,10.570383138099999,9.521371118400001,9.9605264686,9.6844483532,8.7402303347,8.2308845239,8.0653033259,2337.1646837397,893.9754250876,1.740284749,22.9645094764,16.9406732468,21.0333099701,21.8742669204,20.5825535209,20.631795664400002,34.5861026492,5.407995866,4.5094654337,4.858632478600001,3.8241376925,3.4948154885000005,2.9134883386,2.2574105584999997,4765.0545197006,1811.6868707085998,1811.6868707085998,0.06696255799999999,0.035161079399999996,0.1213106053,92.28515625
1558,0.3368038803,0.25990717760000004,0.1386922452,0.1607080713,0.40703366979999994,0.5383859639,0.37489477020000006,0.1616654901,0.130817396,0.13245780869999998,0.1117561075,0.1873018662,0.0927469037,0.0941879026,0.06812542349999999,0.0570265018,0.0709384369,0.0765259798,0.0629007543,0.10151935029999999,0.0781126669,0.0692787432,0.06295115650000001,0.0641859271,-180.04533730830002,90.3118512251,-51.501326821000006,54.8115281425,-2.0702372976,14.8577658749,-10.4770694914,4.5601302064,5.4257839701999995,13.454079036800001,1.6849810095,5.6640674325,-0.1161006225,22.099766099,16.6670907332,15.5408507725,14.911305968299999,12.393395623,8.4354641018,6.2540159091,10.4782132066,10.2417050926,6.0934191834,5.1403381101,6.3940176223,8.8231528988,2723.7047777446,872.1674687963,1.3927010030000002,27.8454783708,18.0031052702,21.2378854257,20.9515101046,20.288985024200002,20.2788910683,39.844805446500004,5.2459416181,4.4684480072,3.8206815467000004,4.1533183899,2.3522064242,2.1990171232,4.4617564627999995,5142.8077910338,1734.1874639259,1734.1874639259,0.1168279658,0.0312133989,0.2842003775,161.4990234375
1559,0.3671006927,0.3457567222,0.24222368379999998,0.1633110777,0.17666264739999998,0.2455903138,0.24940750620000002,0.264328126,0.21246955210000001,0.1820667011,0.26561389,0.30230878899999997,0.1767232331,0.1399056881,0.1145854908,0.0910397064,0.1022580467,0.1489057283,0.1346951475,0.1387886089,0.1182043069,0.1038304085,0.1364534047,0.1043353409,-231.2443373585,92.20753200940001,6.6218539416999995,34.3295209707,11.6962386679,4.9803334401,6.3643931818,11.0753993308,-2.5097710437000003,6.3268311006,0.2330088744,-0.4011291875,-2.1835696738999997,57.56010630310001,27.861053449,13.841655753,11.3824912646,14.352454843,12.2386959938,10.6505194898,13.1900450499,11.7847941417,10.2620179255,10.4166855824,10.906193288099999,9.267808393500001,2192.8733694851003,784.3990122339,-0.0470514508,29.690272669299997,18.8637966706,23.8284715862,24.179445700100004,21.6285686707,20.212972768900002,36.2169058694,5.615588161,5.0860430325,5.3967223791,5.3858491045,4.8212368276,5.9599539859,3.3556724018,5038.7195315522995,2003.9970780196,2003.9970780196,0.056015282300000004,0.025901190299999998,0.875470544,161.4990234375
1560,0.2511680648,0.2531596453,0.3205493181,0.33828544759999996,0.2912422065,0.2389554665,0.2076772878,0.18563343710000002,0.21761104620000002,0.2948414111,0.3003502609,0.2590156634,0.1181520115,0.09002476390000001,0.1278495463,0.1397350789,0.098028953,0.10597375349999999,0.1080363608,0.10366971800000001,0.0953208517,0.10305077039999999,0.111924864,0.10541000539999999,-271.8211809761,97.51293730219999,8.6709078723,30.906036949,2.2627825233000003,8.9657073863,4.3462642194,1.0513060921,-4.2795249318,-3.0662075686000003,-1.574069305,1.8724354977000002,-7.1391681247,59.1726691177,31.6918318827,23.7158877348,16.376387280899998,13.8304205651,11.852353472,9.8319387942,8.5123585704,9.4151109549,10.2759895176,11.5898112424,8.8954488395,8.235408174,2241.9527627541,873.7215212492,0.4580622488,27.151924140300004,14.448641108299999,16.9922320176,16.4191965614,17.709398225,21.1412918636,36.6104108795,7.049514075299999,4.132698894,4.809793781600001,3.6845391708,3.2520267238,3.5571932932999997,3.6965818509,4855.8650816926,1914.8969124003,1914.8969124003,0.0992679812,0.09052714640000001,1.8646097963,99.3840144231
1561,0.2627916991,0.3293856855,0.3146538707,0.2490351297,0.2186604734,0.2239999231,0.23578886940000002,0.319241387,0.36333887130000003,0.3044223382,0.1812321264,0.1090154828,0.1347184415,0.1538017269,0.11393136449999999,0.0786765844,0.0909996424,0.1020450465,0.1174104986,0.08957459289999999,0.1135823739,0.1101217681,0.0856340426,0.0516174746,-221.60505421259998,90.118130406,26.1386577978,42.6526104355,8.1824477826,21.8163067678,-1.5323519646000001,11.695054575599999,4.2416041821,5.647588880900001,5.1468204684,8.398330656699999,1.2987346872,51.910940724700005,23.335933780300003,19.0755460472,12.6747169455,9.556296473,10.234543128,7.5058485951,8.4057043747,7.6519937199,7.1446576653,6.527710115700001,6.3875659412,5.974024193200001,2512.7228166324,1074.7418680944,0.5856943633,22.532553136599997,17.779289465799998,21.1536596449,19.129229207999998,17.9824640549,16.9016932251,35.3838762072,5.9860921438,4.4921403332,5.7163346601,4.6984986918,3.2689953330000003,2.1004490466,2.3730745247,5461.7368312331,2055.4491416909,2055.4491416909,0.0611505042,0.030257042799999998,1.8007810771000001,184.5703125
1562,0.21151719239999997,0.14322117269999998,0.153681971,0.1540574736,0.1704057143,0.2246082163,0.1355337013,0.09185911890000001,0.1331757159,0.40027014829999996,0.583753002,0.4271400968,0.0727844218,0.0674366835,0.0659627416,0.0843525812,0.100437855,0.0837373108,0.08476064789999999,0.0836356314,0.0783351732,0.0635044254,0.1144075851,0.0639114552,-162.5609622053,64.7156540484,4.5855231127,30.3481705023,9.509337284099999,25.8704522952,4.8596775157,21.6107516848,2.1040272212,21.3169686594,3.7971001688,1.0659151131,10.8347015054,12.105762668299999,13.0346507022,11.377113516500001,10.6838962984,7.0626893300999996,7.665721994400001,7.5759361318,4.9818276377999995,5.902171052000001,5.6043329388,5.0880999956,5.6792605161,5.7178581771,3088.1210568351003,639.2949132407,0.9353632177,22.8053504744,15.941878669300001,18.235329833599998,17.1407825006,18.4647587553,19.2740792833,36.1002170983,4.8541930254,3.8026844888999998,4.1936721383,3.1228059244999997,2.9170462130000003,3.2622772343,1.7447795262999999,6514.343941986801,983.7942327302001,983.7942327302001,0.0519878439,0.0274895221,1.8565569749000002,172.265625
1563,0.25770589780000003,0.19408446850000002,0.1406471936,0.354776699,0.42728151229999994,0.3608158589,0.06080418,0.0398703864,0.0393844811,0.0402890917,0.125560204,0.23778325309999998,0.24629970969999998,0.20574584989999997,0.1362858519,0.1612730763,0.2674006134,0.2281328023,0.0459538295,0.0381319179,0.0337961232,0.0325648112,0.15607003960000002,0.23557183010000002,-233.93270466270002,80.37974292979999,24.971529526999998,31.170126015300003,16.1300329818,27.5741937294,13.229311324000001,23.0090240218,16.7536784116,14.4609466948,4.7067901075,9.784066714,6.6043072109,49.0876538658,33.7479144333,24.940688031700002,10.7097847676,8.4577267801,7.5213071530999995,7.993717397,9.6173240536,8.8753405274,7.211496512999999,10.829741945699999,8.199251418,7.5019251638,2388.6662363719,1228.6157814848,0.09378198869999999,27.7124082628,19.2396546994,20.400935754200002,20.167862003299998,18.5942765297,16.7392693924,34.9486761377,4.4989574122,5.0769037814999995,4.4074188789,4.5345134879,3.1603719856,2.0869012006,2.6345322026,5369.2786438177,2604.9138709839003,2604.9138709839003,0.0136000689,0.0108182769,2.1002414687,95.703125
1564,0.1776457983,0.17991046870000002,0.20756889329999997,0.2925840643,0.3157335013,0.26909166510000004,0.24500384460000002,0.29565635,0.34944484579999996,0.3212566334,0.23223901760000001,0.19961978989999998,0.1111651005,0.1267871115,0.12836855279999998,0.11448213789999999,0.1490819192,0.1047119058,0.112833863,0.12118735060000001,0.0907420145,0.138908688,0.11932461330000001,0.091392476,-228.7445403632,71.5158530942,7.9411916973,16.6246532258,-4.7830843334,-1.2731234638,-10.019128034,1.010771629,-9.039664245700001,1.8951943698,-11.4213500644,2.7873689824000003,-7.7264310033,52.81212061350001,28.2569241998,12.7670086284,13.3492166038,11.8940952985,10.3083743285,8.8209200908,9.0219273099,9.0127106051,10.2599157245,9.3754642802,7.7509066025,8.9197171488,2741.4461198018,1000.3815974652999,1.4818354551,25.363131700100002,18.6074272828,21.5232500602,21.7708031796,22.298936730799998,23.265314757,37.926438239899994,7.5606596903,5.1363264097000005,5.4698830498,5.5037469937,4.4618477763,4.0719097565,3.690672867,5790.1760987084,1777.5564887879,1777.5564887879,0.0852138964,0.0292585405,0.4196600329,99.3840144231
1565,0.3038218902,0.2796543414,0.211693849,0.1613104968,0.1701325934,0.19577973780000002,0.2853340124,0.32864931010000004,0.2938779319,0.1760256443,0.1480542559,0.2104292855,0.2264695223,0.2014796468,0.1483406573,0.09830857400000001,0.11635347060000001,0.1322913634,0.1702984887,0.21976600989999998,0.18774064059999998,0.1360350842,0.1026880891,0.14904058580000001,-288.0503979339,143.7471786114,-0.7524968616,17.0263557734,3.6104566719999998,5.4166591647,8.2371494379,10.105316248300001,3.1605348029,10.1429534096,6.7143514147,4.8154015413,0.9551267812,71.7895586138,25.3785238545,36.5616745775,17.3207887701,19.495641777,11.5410174923,9.0667374304,8.5242426824,9.778985862999999,7.3130462969000005,8.7950174106,8.590534567899999,9.754290449800001,1318.6657678368,729.2247748361999,0.7023056121,28.3352489176,16.748008653499998,19.4311231157,19.0878140429,18.2431749424,18.4479087828,35.1661553122,6.867879783999999,5.0163643007,5.0413762685000005,5.1106661143,3.578225043,3.2070469993,4.0053498714,2564.1067174197,1720.8576861545998,1720.8576861545998,0.0357888992,0.036280504,0.9065685773000001,135.9991776316
1566,0.21973298289999998,0.224839359,0.2168382687,0.258311691,0.2328555273,0.2411837361,0.2493149838,0.2390364988,0.2744058843,0.294351191,0.289927064,0.2248258609,0.1257106991,0.1484095258,0.12323658050000001,0.1671377332,0.1840161165,0.12537049220000002,0.149254582,0.1207166092,0.1544945188,0.17184185780000003,0.1414570696,0.1356443248,-333.5034110572,81.5118521131,-51.7150739565,6.0306301407000005,-13.2009836666,-1.1292010457,-6.6889587713,-0.4067076557,-7.9735983074000005,4.0675270268,-2.4293476216,-6.1263437708,-2.1676924545,67.26948481069999,38.7899720127,37.1436613308,29.134931935300003,35.7164393272,21.1745319936,21.8665831241,19.5576606592,10.571209293899999,9.757320574400001,12.7379549715,11.886039081600002,10.3548838406,2329.3765612417,931.5178194982001,0.5078636067,24.9152526465,20.971192137,25.2320249381,24.6610871871,24.7501507685,21.8122933832,40.2121084228,6.8702310462,5.359490799,5.7355343858,4.9347621217,5.407539291799999,4.379542080299999,5.204187607300001,4204.4579095516,1703.9880278926998,1703.9880278926998,0.1126367591,0.0539591379,0.12360817,198.7680288462
1567,0.1639820799,0.1674404806,0.20904406239999998,0.2383642195,0.3308851055,0.31882893149999997,0.2553545147,0.15998993150000002,0.18642655,0.2164359054,0.1972977168,0.1515081339,0.1477134135,0.14179981949999998,0.1957962193,0.2275374778,0.1550651838,0.21212896920000002,0.175981339,0.13776563349999998,0.1718495936,0.20708553300000002,0.2094828561,0.1783486659,-279.8862565873,127.938167799,7.283439968300001,46.4926893888,18.3420624731,4.658451895,0.9419538243000001,6.505302577,5.7574409310000005,8.1906083313,6.7723682264,7.5256407151,7.1548564057,55.8508799887,23.9775496195,29.2420374165,13.360823816300002,13.496157251,14.796871174100001,12.827803714100002,11.311139862200001,9.124609255,11.1017558393,12.721994108299999,10.762913129700001,11.0269370678,1571.1709548522,1102.8502770829,1.7347125568000001,26.8692415889,22.174642438299998,23.0497742535,20.927750960999997,22.9426304079,23.7575611495,35.6237033948,6.9378543111,5.771857832899999,5.3579857325,5.517615634099999,6.9806748974,6.614190775700001,5.0737018255,3137.9476919263,2272.826287808,2272.826287808,0.0331366099,0.024052337400000002,2.663768374,123.046875
